customer_id,tenure,monthly_charges,total_charges,contract,payment_method,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,churn
CUST_04576,22,62.97370089297785,4460.019626111862,Month-to-month,Credit card,Fiber optic,No,No,No internet service,No,No internet service,No internet service,0
CUST_04577,57,62.483073664331116,6682.451993834854,Month-to-month,Mailed check,DSL,No,No internet service,No,Yes,No,No,0
CUST_04578,27,61.705320370292064,6438.648352761576,One year,Mailed check,DSL,No,No,Yes,Yes,No internet service,Yes,0
CUST_04579,41,86.37983920426683,890.3419469970885,Month-to-month,Mailed check,Fiber optic,Yes,No internet service,No,Yes,No,No,1
CUST_04580,34,68.98280605467224,7478.5633967457225,Two year,Electronic check,No,Yes,No,No internet service,No internet service,No internet service,No,0
CUST_04581,32,71.7432559812963,972.2737179281131,Two year,Bank transfer,No,No internet service,No,No,No,No internet service,No internet service,0
CUST_04582,66,63.23559921467647,5113.107017420465,Month-to-month,Credit card,Fiber optic,No,Yes,No,No,No,No internet service,0
CUST_04583,12,119.16994610185625,5412.009719405048,Two year,Electronic check,Fiber optic,No,Yes,No,Yes,No,No internet service,0
CUST_04584,40,112.75613488190422,5471.0321490623965,Month-to-month,Mailed check,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,1
CUST_04585,10,50.77241893643709,2196.2742562355884,Two year,Mailed check,Fiber optic,No,Yes,No internet service,Yes,Yes,No,0
CUST_04586,48,31.159392476666717,2709.726224943436,Month-to-month,Bank transfer,No,No internet service,No internet service,No internet service,No,No internet service,Yes,0
CUST_04587,20,103.97647240386028,4434.547313680236,Month-to-month,Bank transfer,Fiber optic,No,Yes,No,No internet service,No internet service,No internet service,0
CUST_04588,39,119.71702514257245,1676.7412168207773,Month-to-month,Bank transfer,DSL,No internet service,Yes,No internet service,No,No internet service,Yes,1
CUST_04589,60,49.260889403964555,260.45269588347463,One year,Electronic check,No,Yes,No internet service,Yes,Yes,No,No internet service,0
CUST_04590,66,55.778492584176625,4540.941190617747,Two year,Credit card,No,No internet service,No,No,No internet service,No internet service,Yes,0
CUST_04591,65,114.16331814852029,3775.7007188948573,Month-to-month,Bank transfer,DSL,No internet service,No internet service,Yes,No,Yes,No internet service,1
CUST_04592,51,91.11295180030899,5288.17652916535,One year,Mailed check,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No,0
CUST_04593,36,49.563833177963616,1258.9345490859134,One year,Credit card,Fiber optic,No internet service,No internet service,No,Yes,Yes,No internet service,0
CUST_04594,24,78.10464912839151,6743.306667259826,Month-to-month,Mailed check,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,0
CUST_04595,27,114.4229579364256,1255.1497588381656,Month-to-month,Mailed check,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,1
CUST_04596,2,101.18131069457786,7141.614478552186,Month-to-month,Credit card,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No internet service,1
CUST_04597,31,94.18327137286596,3651.2172635060538,Month-to-month,Electronic check,DSL,No internet service,No internet service,No internet service,No,No,No,1
CUST_04598,57,93.69963117270224,4443.461549044288,Month-to-month,Credit card,Fiber optic,No internet service,No,No internet service,Yes,No,No internet service,1
CUST_04599,66,37.80203242922703,7182.992554115511,Two year,Bank transfer,DSL,Yes,No,No internet service,Yes,No internet service,No,0
CUST_04600,29,102.46812392279365,2469.3130829688293,Month-to-month,Credit card,DSL,No internet service,No internet service,Yes,Yes,No internet service,No internet service,1
CUST_04601,15,47.61186324434581,1536.4332703050968,Month-to-month,Bank transfer,DSL,No internet service,No internet service,No internet service,No,Yes,No,0
CUST_04602,12,113.03666579015295,3621.4378044736836,Two year,Bank transfer,Fiber optic,No,No,No internet service,No,No internet service,No internet service,0
CUST_04603,28,56.4639991013783,2030.5011053688834,One year,Credit card,Fiber optic,No,Yes,No,No,No,No internet service,0
CUST_04604,24,105.76603970422565,4269.966901168505,Two year,Credit card,No,No,No internet service,Yes,No,No internet service,No,0
CUST_04605,21,46.62334945178014,2274.5371291101,One year,Bank transfer,No,No internet service,No,No,Yes,No internet service,No,0
CUST_04606,10,71.45269365822405,6929.4673312041095,One year,Mailed check,DSL,Yes,No,No internet service,No internet service,No internet service,No internet service,0
CUST_04607,18,30.688529548906054,4897.864278836035,Two year,Credit card,No,Yes,No,No,No,Yes,Yes,0
CUST_04608,14,86.0118902996174,101.90129096892791,Month-to-month,Electronic check,DSL,No,Yes,No internet service,Yes,No internet service,No,0
CUST_04609,34,103.60792751668383,6463.242503970616,One year,Bank transfer,No,No,No,No,Yes,No internet service,Yes,0
CUST_04610,58,91.8447281302416,2708.677460136553,Month-to-month,Mailed check,Fiber optic,No internet service,No,Yes,No,No internet service,Yes,1
CUST_04611,22,72.32585129386572,2629.643074824161,Two year,Credit card,Fiber optic,Yes,No,No,No,No,Yes,0
CUST_04612,70,24.51158786014595,3126.1962158622923,One year,Credit card,DSL,Yes,No internet service,No,Yes,Yes,Yes,0
CUST_04613,36,113.34410071708584,5079.073971864237,Month-to-month,Mailed check,DSL,No,No internet service,No,No,Yes,No internet service,1
CUST_04614,45,90.54895485786346,3592.279612114362,One year,Electronic check,Fiber optic,Yes,No internet service,No,No,No,No,0
CUST_04615,36,94.5864238365333,5066.220817900649,One year,Bank transfer,Fiber optic,No,No,No internet service,No internet service,Yes,No internet service,0
CUST_04616,22,99.46805755108072,1259.5677009227597,Two year,Credit card,Fiber optic,No,No,No,No internet service,No,No internet service,0
CUST_04617,61,94.77434259276107,7764.299269740278,Month-to-month,Electronic check,No,No internet service,Yes,Yes,No,Yes,No internet service,0
CUST_04618,56,64.11161640983337,5863.889667962525,Month-to-month,Bank transfer,No,No,No,No,No internet service,Yes,No internet service,0
CUST_04619,33,93.36218292879468,2076.6361467092256,One year,Electronic check,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,0
CUST_04620,45,82.5026787810329,5820.94227379073,Month-to-month,Bank transfer,No,Yes,No,No,No,No internet service,No,1
CUST_04621,36,105.40163336687866,4642.701104466951,One year,Bank transfer,DSL,Yes,Yes,No internet service,Yes,Yes,No internet service,0
CUST_04622,20,100.24598153373704,962.5930715877657,Two year,Electronic check,DSL,No,No internet service,Yes,Yes,No internet service,No internet service,0
CUST_04623,18,24.13743824672599,1507.7517716261962,Two year,Bank transfer,No,No,No,Yes,Yes,No internet service,No internet service,0
CUST_04624,38,57.888709033260525,426.33432117957204,Month-to-month,Credit card,DSL,No internet service,Yes,No,Yes,No internet service,Yes,0
CUST_04625,67,23.471615218389456,6492.980766229981,Two year,Credit card,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,0
CUST_04626,23,30.207492476609794,4458.467545502356,Two year,Electronic check,No,Yes,No internet service,No internet service,No internet service,Yes,No,0
CUST_04627,16,80.14107220036114,2602.314324336674,Month-to-month,Electronic check,Fiber optic,Yes,No,Yes,No,Yes,No,1
CUST_04628,59,107.38218211622534,1098.1247260227801,One year,Bank transfer,No,No,Yes,No,No,Yes,No,0
CUST_04629,69,31.982475870926724,3923.9624200869957,Two year,Bank transfer,DSL,No,Yes,No internet service,Yes,No internet service,Yes,0
CUST_04630,68,65.10892874668315,4249.564639071717,Month-to-month,Electronic check,No,No internet service,Yes,No internet service,Yes,Yes,No,0
CUST_04631,21,111.08789048064438,5645.393157745992,Month-to-month,Mailed check,Fiber optic,No,No internet service,No internet service,No,No internet service,Yes,1
CUST_04632,70,101.43009836715878,7762.503962532022,Month-to-month,Electronic check,DSL,No internet service,Yes,No,No,No internet service,No,0
CUST_04633,12,71.96678964659299,3536.0696902182603,Two year,Mailed check,Fiber optic,Yes,No internet service,No,Yes,No internet service,Yes,0
CUST_04634,16,97.1571439328831,3307.6702320955173,Two year,Mailed check,No,Yes,Yes,Yes,No internet service,No internet service,No,0
CUST_04635,14,72.2693774044537,3022.4470362619677,One year,Electronic check,No,No,No internet service,No,No internet service,Yes,No internet service,0
CUST_04636,61,35.80923372828488,6632.698880838202,One year,Electronic check,No,No internet service,No,No internet service,No internet service,No internet service,No,0
CUST_04637,71,32.47361132216791,1334.9060490539791,One year,Electronic check,No,No,No internet service,Yes,No internet service,No,No,0
CUST_04638,46,38.83682320670698,2816.1219387172064,One year,Mailed check,DSL,No,Yes,No,No internet service,No,No,0
CUST_04639,32,55.092209496567946,5827.2693585155885,One year,Credit card,No,No internet service,No internet service,No internet service,No,No,No internet service,0
CUST_04640,15,113.05292676740187,223.98998920532722,One year,Credit card,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,0
CUST_04641,44,99.96784136536014,2386.107716484988,Month-to-month,Electronic check,DSL,No internet service,No,Yes,Yes,Yes,Yes,1
CUST_04642,17,63.28015612263175,5167.432585762207,One year,Electronic check,DSL,No internet service,No internet service,Yes,No,Yes,No internet service,0
CUST_04643,41,69.3076709787574,1569.0215742063572,Two year,Bank transfer,DSL,No,No,No,No,No internet service,No internet service,0
CUST_04644,54,46.56094576664148,2491.4134960817423,One year,Bank transfer,Fiber optic,No internet service,No internet service,No,No,No internet service,Yes,0
CUST_04645,44,90.43529564721301,3939.756088417511,Two year,Bank transfer,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,0
CUST_04646,5,100.2765671462038,3433.9861711605286,One year,Electronic check,Fiber optic,Yes,No,Yes,Yes,No,Yes,1
CUST_04647,27,43.89046956675766,937.614800647493,Month-to-month,Credit card,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,0
CUST_04648,43,24.182162378646538,7512.059045819497,Month-to-month,Credit card,No,Yes,No internet service,No,No,No internet service,Yes,0
CUST_04649,31,82.38889431629704,449.9124925985329,Two year,Electronic check,No,No,No internet service,No internet service,Yes,Yes,No internet service,0
CUST_04650,17,76.25121191353166,6022.9677757402615,One year,Electronic check,Fiber optic,Yes,No internet service,Yes,No,Yes,Yes,0
CUST_04651,54,60.21311550288764,664.239891620144,Month-to-month,Mailed check,Fiber optic,Yes,No,Yes,Yes,No,Yes,0
CUST_04652,62,84.38939417732101,3791.6368438981267,Month-to-month,Mailed check,No,Yes,Yes,Yes,No internet service,No,No,0
CUST_04653,32,75.06132979851435,1485.7492040777472,One year,Credit card,No,Yes,No,No,No internet service,No,No internet service,0
CUST_04654,40,45.05815765941928,1214.6725917885096,Two year,Bank transfer,Fiber optic,No,No internet service,Yes,No,No,No internet service,0
CUST_04655,13,59.772897562272234,1094.5940146796281,Two year,Credit card,DSL,Yes,No internet service,Yes,No,No internet service,Yes,0
CUST_04656,35,62.81135697472417,3677.0144298932046,Two year,Mailed check,DSL,No internet service,No,No,No,No internet service,No,0
CUST_04657,5,108.02479944755636,4172.330784159609,Month-to-month,Credit card,Fiber optic,No internet service,No internet service,Yes,No,No,No,1
CUST_04658,29,116.09041541289595,1153.737498988435,One year,Mailed check,DSL,No,No internet service,No,No internet service,No,Yes,0
CUST_04659,70,109.3001362396497,7837.226269103292,Month-to-month,Mailed check,No,No,No internet service,Yes,No internet service,Yes,No,1
CUST_04660,25,91.91780240519796,2136.350506211563,Month-to-month,Bank transfer,DSL,No,No internet service,No,No,Yes,Yes,1
CUST_04661,22,78.49927336058218,3724.846582861987,Month-to-month,Bank transfer,Fiber optic,Yes,No internet service,No,Yes,Yes,No internet service,0
CUST_04662,66,88.9261635465955,1808.5295050550733,Month-to-month,Mailed check,DSL,No,Yes,No,Yes,No,No,0
CUST_04663,45,113.91092207326889,4001.98889905141,One year,Electronic check,DSL,Yes,No,No,No internet service,Yes,Yes,0
CUST_04664,69,44.999873522383176,6072.5310014749375,Month-to-month,Bank transfer,DSL,No,No,No internet service,Yes,No,Yes,0
CUST_04665,1,73.5120507673405,4216.705912926512,Month-to-month,Mailed check,No,No internet service,No,No,No,No internet service,Yes,1
CUST_04666,44,88.96080190004079,2356.626078672636,Two year,Electronic check,No,No internet service,Yes,No,No,No,No internet service,0
CUST_04667,39,87.92470013242746,2062.333208998111,Month-to-month,Electronic check,No,Yes,Yes,No,No,No internet service,No,1
CUST_04668,54,45.22789595768364,6095.581809193722,One year,Credit card,Fiber optic,No,No,No,No,No internet service,No internet service,0
CUST_04669,29,78.67315273897519,1034.08158823748,Month-to-month,Credit card,DSL,No internet service,No,Yes,No,No,No internet service,0
CUST_04670,54,99.59131424201564,3022.735305806369,One year,Bank transfer,No,Yes,No,Yes,Yes,Yes,No,0
CUST_04671,16,67.50789800502439,1296.7134615656944,One year,Electronic check,No,No internet service,No internet service,No,Yes,No,No internet service,0
CUST_04672,20,99.3298076698735,2138.0090514264075,One year,Bank transfer,DSL,No,Yes,No,No internet service,Yes,Yes,0
CUST_04673,46,55.988259775455475,1306.1975366311224,Two year,Mailed check,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No,0
CUST_04674,67,113.8760127163759,7105.502817485171,Two year,Bank transfer,DSL,No internet service,No internet service,No,Yes,No internet service,No internet service,0
CUST_04675,65,73.39284404991011,5882.043172202952,Month-to-month,Electronic check,Fiber optic,No,Yes,No,Yes,No internet service,No,0
CUST_04676,58,79.59479507926143,4531.325243749665,Month-to-month,Credit card,DSL,Yes,No,No,No internet service,No internet service,No internet service,0
CUST_04677,53,23.13615688045884,1872.9592577147114,Month-to-month,Bank transfer,No,No internet service,Yes,Yes,No,No,Yes,0
CUST_04678,1,37.026913712859425,4130.79193487364,One year,Credit card,No,No internet service,No internet service,No,No internet service,No internet service,No internet service,0
CUST_04679,66,83.29338804710447,4214.582330935822,One year,Bank transfer,No,Yes,No,No,No internet service,Yes,No,0
CUST_04680,29,61.987037178227126,4764.189432665859,One year,Mailed check,Fiber optic,No,Yes,No internet service,Yes,Yes,No internet service,0
CUST_04681,70,70.81637904581747,574.6727420595785,Month-to-month,Electronic check,DSL,Yes,No,Yes,No internet service,No internet service,Yes,0
CUST_04682,8,26.297140873370044,7785.92557245398,Month-to-month,Bank transfer,Fiber optic,No internet service,Yes,No internet service,No internet service,No,Yes,1
CUST_04683,29,103.41352384103843,3776.9678677425527,Month-to-month,Mailed check,No,No internet service,No,No,Yes,No internet service,Yes,1
CUST_04684,51,98.45056022962173,7419.601015382916,Month-to-month,Mailed check,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,No internet service,1
CUST_04685,33,38.53539757218495,177.4841062404132,Two year,Mailed check,Fiber optic,No,No internet service,No,No,Yes,No,0
CUST_04686,3,83.43293572573793,2055.7113255189406,Two year,Credit card,Fiber optic,No internet service,Yes,No,No,No,No internet service,1
CUST_04687,60,101.83152116542716,921.5650054753514,Two year,Credit card,DSL,No internet service,Yes,Yes,Yes,No,No internet service,0
CUST_04688,35,84.08541364156,6179.967801102695,Month-to-month,Mailed check,Fiber optic,Yes,No,No internet service,No internet service,Yes,No internet service,1
CUST_04689,69,51.03980952958449,2628.9878917982187,Two year,Mailed check,Fiber optic,No internet service,No internet service,No,No,Yes,No,0
CUST_04690,20,85.61111504781671,6739.890816484401,Two year,Bank transfer,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,0
CUST_04691,39,41.04617476832122,6675.84438915527,Month-to-month,Bank transfer,No,No internet service,No internet service,Yes,Yes,No,Yes,0
CUST_04692,4,51.82549972794209,5375.5788631719015,Two year,Electronic check,No,Yes,No,No,No,Yes,Yes,0
CUST_04693,19,44.00696531071787,5359.676247997419,Month-to-month,Bank transfer,DSL,Yes,No,Yes,No,Yes,No,0
CUST_04694,45,75.69251023902066,5631.261567377766,Month-to-month,Electronic check,No,Yes,No,No internet service,No internet service,Yes,No internet service,0
CUST_04695,43,30.82266467655486,5422.7342935752185,Month-to-month,Electronic check,DSL,Yes,Yes,No internet service,No,No internet service,No internet service,0
CUST_04696,13,113.33103803483387,3156.5760257063575,One year,Electronic check,No,No,No internet service,No internet service,Yes,No,No internet service,0
CUST_04697,13,53.35123536628668,5494.338392091513,Month-to-month,Credit card,DSL,No internet service,Yes,No,No internet service,No,No,0
CUST_04698,60,41.89701271058013,7189.5150566196335,Two year,Bank transfer,DSL,No,Yes,No,No internet service,No internet service,No internet service,0
CUST_04699,57,69.65498136018313,2727.330585825327,Two year,Mailed check,DSL,No internet service,No,No,No,No,No,0
CUST_04700,52,47.699781845471605,7564.623307098133,Month-to-month,Electronic check,No,Yes,No internet service,Yes,No,Yes,Yes,0
CUST_04701,53,73.49040863826443,207.29454440028087,One year,Mailed check,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,0
CUST_04702,43,54.85091497820855,2857.7520522953737,One year,Electronic check,No,Yes,No,No internet service,No,Yes,No,0
CUST_04703,42,33.20668107690408,1143.5773736570477,One year,Bank transfer,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,Yes,0
CUST_04704,26,46.589524202726196,1100.296649455687,Two year,Electronic check,No,Yes,No internet service,Yes,No internet service,Yes,No,0
CUST_04705,23,63.84398449615252,6541.8930026913895,One year,Bank transfer,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,0
CUST_04706,43,23.029322647962562,7355.1096865259715,One year,Mailed check,No,No internet service,No,Yes,No internet service,No,Yes,0
CUST_04707,28,97.06425270147619,6244.290208440586,Month-to-month,Bank transfer,DSL,No internet service,Yes,No internet service,Yes,No internet service,Yes,0
CUST_04708,9,82.18245645904159,7815.264180041223,One year,Mailed check,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,1
CUST_04709,20,80.13596072783542,1808.9988643135387,One year,Bank transfer,DSL,No internet service,Yes,Yes,Yes,Yes,No internet service,0
CUST_04710,56,74.6049931882766,1212.3193064565546,One year,Electronic check,Fiber optic,Yes,No,No,Yes,No internet service,No,0
CUST_04711,39,79.03131723250685,4213.5598781129465,Month-to-month,Electronic check,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,0
CUST_04712,51,113.46519527072206,6649.397156466682,Month-to-month,Bank transfer,DSL,No internet service,No,No internet service,No,Yes,No internet service,1
CUST_04713,12,20.85692108107407,414.72881762067163,One year,Mailed check,Fiber optic,Yes,No,Yes,No internet service,Yes,Yes,0
CUST_04714,55,24.77997096577493,7964.9687218990675,Two year,Mailed check,DSL,Yes,No internet service,No,Yes,No,Yes,0
CUST_04715,11,39.14934099308023,4857.7428407220505,Two year,Mailed check,No,Yes,No,Yes,No,No,Yes,0
CUST_04716,26,36.730137999315005,7833.640316232882,Month-to-month,Bank transfer,Fiber optic,No,No,No internet service,No internet service,Yes,Yes,0
CUST_04717,42,38.11944594691826,2984.144902546838,One year,Bank transfer,Fiber optic,Yes,No,No internet service,No internet service,No,No,0
CUST_04718,27,87.19438858486501,3718.3881822153553,Two year,Bank transfer,No,No,No internet service,No internet service,No,No,No internet service,0
CUST_04719,11,65.94833010501654,6043.655394939397,One year,Bank transfer,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,0
CUST_04720,38,119.17788783346931,6362.333559434417,Month-to-month,Mailed check,Fiber optic,Yes,Yes,No,No,Yes,No internet service,1
CUST_04721,43,42.688591480294484,1940.9611214668982,Two year,Mailed check,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No internet service,0
CUST_04722,19,51.08301010274947,7445.42858183101,Month-to-month,Credit card,No,No,No,No,No,No internet service,No,0
CUST_04723,64,118.4240716801649,6952.642662494356,One year,Bank transfer,DSL,Yes,Yes,No,No internet service,Yes,No,0
CUST_04724,6,103.1758140802247,243.82189451526867,Month-to-month,Credit card,DSL,No,Yes,Yes,No,No internet service,Yes,1
CUST_04725,46,66.97992206785327,1115.6880362559464,Month-to-month,Bank transfer,No,Yes,No internet service,No internet service,No,No,Yes,0
CUST_04726,42,75.45968855459898,4019.1671406158325,Month-to-month,Credit card,No,Yes,No,No,No internet service,No,No,0
CUST_04727,65,104.31779206528405,3741.548561494143,Month-to-month,Mailed check,No,No,No internet service,Yes,Yes,No,No internet service,1
CUST_04728,59,68.0980246046328,5696.2877547752,Two year,Mailed check,DSL,Yes,No,Yes,No,No,No internet service,0
CUST_04729,52,40.60237235820843,808.7198708189688,One year,Credit card,No,No,Yes,No internet service,No,No,No,0
CUST_04730,47,102.84445385543854,5194.3569229073,Two year,Electronic check,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,0
CUST_04731,7,73.77724912756435,4969.322455963201,One year,Bank transfer,No,No internet service,No internet service,Yes,No internet service,Yes,Yes,0
CUST_04732,11,35.30425971638213,1945.5948279765505,One year,Credit card,Fiber optic,No internet service,Yes,No,No internet service,No internet service,Yes,0
CUST_04733,61,70.55858311843976,4384.9123177203555,One year,Credit card,DSL,No,Yes,No internet service,No internet service,No internet service,No,0
CUST_04734,68,61.32033805968588,1855.4369352682575,One year,Electronic check,DSL,No,No,Yes,No,No,No,0
CUST_04735,25,107.6842531881758,1260.69191409479,One year,Mailed check,No,No,No,Yes,Yes,No,No internet service,0
CUST_04736,12,32.60554313607034,4627.765983767157,Two year,Credit card,Fiber optic,No,Yes,No,No internet service,No internet service,No,0
CUST_04737,26,107.52098044480256,7822.046798574505,One year,Mailed check,DSL,No internet service,Yes,No,Yes,No internet service,Yes,0
CUST_04738,12,71.22110168102847,1971.7734584567856,Month-to-month,Bank transfer,No,No,No internet service,Yes,No internet service,Yes,No internet service,0
CUST_04739,43,60.436442998114764,2907.1555799057,Two year,Electronic check,Fiber optic,Yes,No internet service,No,No,Yes,Yes,0
CUST_04740,51,36.196718440294035,2126.9284853213694,Two year,Mailed check,DSL,Yes,No,No internet service,No internet service,Yes,Yes,0
CUST_04741,37,90.08179626386793,2205.0325910073084,One year,Credit card,No,No,No internet service,Yes,Yes,Yes,No internet service,0
CUST_04742,46,112.68067091100404,3293.117860074777,Month-to-month,Electronic check,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,1
CUST_04743,53,57.53773538993198,5644.658534139899,Month-to-month,Electronic check,DSL,No,Yes,No,Yes,No,No internet service,0
CUST_04744,13,44.158500067083345,406.55573984446664,One year,Electronic check,DSL,Yes,Yes,No,No,Yes,Yes,0
CUST_04745,54,75.4866916999157,7661.281145915926,One year,Electronic check,Fiber optic,Yes,Yes,No,No internet service,No internet service,Yes,0
CUST_04746,57,99.61859484338703,465.61104796505526,Month-to-month,Electronic check,No,No,No,Yes,No,No,No internet service,1
CUST_04747,4,20.376769455053307,7061.900137362021,Two year,Bank transfer,No,No,Yes,No,No,No internet service,Yes,0
CUST_04748,49,83.13774363954292,7165.586980219791,Two year,Bank transfer,Fiber optic,No internet service,Yes,No internet service,Yes,No,Yes,0
CUST_04749,7,79.6516000698631,4243.464581973034,One year,Electronic check,DSL,No,Yes,No internet service,Yes,No,No internet service,1
CUST_04750,11,51.815218580416,1182.2749460898428,Two year,Credit card,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,0
CUST_04751,54,65.14230036049703,4564.653167399856,Two year,Credit card,Fiber optic,No,No,Yes,No,No internet service,No internet service,0
CUST_04752,45,44.69632241618209,5066.194063232513,Month-to-month,Bank transfer,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,0
CUST_04753,23,98.98857379518428,6876.2957666761795,Two year,Mailed check,DSL,No internet service,No internet service,No internet service,Yes,No internet service,Yes,0
CUST_04754,28,83.45349333661076,4452.073468579601,Month-to-month,Electronic check,Fiber optic,Yes,No,Yes,Yes,No internet service,No internet service,1
CUST_04755,57,73.27116220389853,3344.604227636372,One year,Credit card,Fiber optic,No,No,No internet service,Yes,Yes,Yes,0
CUST_04756,26,59.25261984178272,6722.5004314475,One year,Bank transfer,DSL,No,No,No internet service,No internet service,Yes,No internet service,0
CUST_04757,25,49.138438602073215,7849.519199085689,Month-to-month,Bank transfer,DSL,No,No internet service,Yes,No internet service,No,Yes,0
CUST_04758,54,102.27364860434314,5196.315320747673,Month-to-month,Mailed check,Fiber optic,No,Yes,Yes,Yes,No,Yes,1
CUST_04759,29,65.1407670433569,7007.657594692196,One year,Mailed check,No,No internet service,No internet service,No,Yes,No,No internet service,0
CUST_04760,36,70.14474198416727,4830.007391349607,Month-to-month,Credit card,Fiber optic,No internet service,Yes,No,No,No internet service,No internet service,0
CUST_04761,14,72.08287305407416,5549.3251321414145,One year,Mailed check,DSL,No,No,No internet service,No,Yes,No,0
CUST_04762,35,64.83669354315765,5536.520228636458,One year,Mailed check,DSL,Yes,Yes,Yes,No internet service,No,No internet service,0
CUST_04763,30,45.60884262384238,5667.817196038096,One year,Electronic check,DSL,No internet service,No internet service,No,Yes,Yes,No internet service,0
CUST_04764,17,32.0340440243052,2636.0062070362055,One year,Bank transfer,No,Yes,Yes,No internet service,No,No,No internet service,0
CUST_04765,67,29.85372671677407,4647.725030546528,One year,Bank transfer,DSL,No,Yes,No internet service,No,No,No,0
CUST_04766,30,95.74625233406887,4793.671113392984,One year,Mailed check,No,No internet service,No,No internet service,Yes,Yes,Yes,0
CUST_04767,45,42.352782230151135,2589.0658510345324,Two year,Bank transfer,DSL,No internet service,Yes,No internet service,Yes,No,No,0
CUST_04768,51,25.56728149539756,2863.8337048589433,Two year,Bank transfer,DSL,No internet service,Yes,Yes,No,Yes,Yes,0
CUST_04769,47,99.7517406695886,6121.749443632047,One year,Credit card,Fiber optic,Yes,No,No internet service,Yes,No,No internet service,0
CUST_04770,53,35.4061652860648,4703.518340876268,Two year,Bank transfer,No,No,No internet service,No,Yes,Yes,No internet service,0
CUST_04771,64,82.5146091733354,1278.7680689090319,Month-to-month,Mailed check,Fiber optic,No,No,Yes,No internet service,No,No internet service,1
CUST_04772,38,53.86432714478632,6717.332210594691,Month-to-month,Credit card,No,No internet service,Yes,No internet service,No,No,No,0
CUST_04773,64,32.648025669130945,7076.602867887126,One year,Bank transfer,DSL,No internet service,No,No,No,No internet service,No,0
CUST_04774,7,61.44809792543599,3782.515068866732,Two year,Bank transfer,DSL,No,No,No,No internet service,Yes,No internet service,0
CUST_04775,22,21.480886113262514,1750.3687129811228,Month-to-month,Credit card,No,Yes,Yes,Yes,No internet service,No,No,0
CUST_04776,41,104.10449825125603,7586.091313698752,Month-to-month,Credit card,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No internet service,1
CUST_04777,10,71.34979613418572,7069.929559704653,Month-to-month,Bank transfer,No,Yes,No,Yes,No,Yes,No,1
CUST_04778,57,33.916001090796186,2030.6157961005242,Month-to-month,Electronic check,No,Yes,No internet service,No,Yes,No,No internet service,0
CUST_04779,7,43.69803183889847,855.1905167913095,Two year,Electronic check,No,No,No,No,Yes,No,No,0
CUST_04780,50,64.79751921385267,3581.1634996379435,Month-to-month,Bank transfer,DSL,No,Yes,No internet service,No,No,Yes,0
CUST_04781,52,38.88693828155486,5443.536193300542,Month-to-month,Bank transfer,No,Yes,Yes,Yes,Yes,Yes,No internet service,0
CUST_04782,33,46.85991615010859,1485.569823237558,Month-to-month,Credit card,DSL,Yes,No,Yes,Yes,No internet service,No,0
CUST_04783,1,73.43855642352631,4154.380001610809,One year,Credit card,Fiber optic,No,No,Yes,Yes,No,No,0
CUST_04784,53,103.26090130383855,3460.7824047528816,Month-to-month,Bank transfer,DSL,No internet service,No,Yes,No internet service,No internet service,No internet service,1
CUST_04785,60,60.18396856899208,7135.3540752787785,Month-to-month,Bank transfer,Fiber optic,Yes,Yes,No,No,Yes,No,0
CUST_04786,34,91.69752735535482,3493.576399176316,Two year,Bank transfer,Fiber optic,No internet service,No,Yes,No,Yes,Yes,0
CUST_04787,4,107.66842134606485,4316.833510506797,Month-to-month,Bank transfer,Fiber optic,Yes,Yes,No,No,No,Yes,1
CUST_04788,17,41.6300940296162,7646.760948414396,Month-to-month,Electronic check,DSL,No,No,No,Yes,No,No,0
CUST_04789,4,100.719197040216,2467.56495040906,Month-to-month,Credit card,No,No internet service,Yes,Yes,Yes,No,No internet service,1
CUST_04790,43,95.74021983310274,2383.0283623413366,One year,Mailed check,DSL,No,No,No,No internet service,No internet service,No,0
CUST_04791,4,55.6937297948135,6416.801131542137,Two year,Bank transfer,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,1
